type,term_days,date,time,volume_mln,rate_wavg,settlement,volume_bln
Репо,1,2012-11-13,15:43,4305.6,5.9847,S0,4.3056
Репо,1,2012-11-14,15:35,624.0,6.1385,S0,0.624
Репо,1,2012-11-14,11:39,179252.9,5.651,S0,179.25289999999998
Репо,1,2012-11-15,11:48,239969.7,5.6419,S0,239.96970000000002
Репо,1,2012-11-15,15:29,6078.6,5.714,S0,6.078600000000001
Репо,3,2012-11-16,11:42,239732.0,5.5777,S0,239.732
Репо,3,2012-11-16,15:37,96565.6,5.5058,S0,96.5656
Репо,1,2012-11-19,11:28,234028.9,5.5628,S0,234.0289
Репо,91,2012-11-19,13:34,46303.6,7.0049,S2,46.303599999999996
Репо,1,2012-11-19,15:24,92917.4,5.5117,S0,92.9174
Репо,1,2012-11-20,11:32,222287.3,5.5651,S0,222.2873
Репо,1,2012-11-20,15:37,136139.3,5.5098,S0,136.1393
Репо,7,2012-11-20,13:34,1222638.0,5.534,S1,1222.638
Репо,1,2012-11-21,11:32,145446.2,5.6374,S0,145.4462
Репо,1,2012-11-21,15:32,3533.7,5.9601,S0,3.5336999999999996
Репо,1,2012-11-22,11:31,149368.6,5.6125,S0,149.36860000000001
Репо,1,2012-11-22,15:19,2206.3,5.7988,S0,2.2063
Репо,3,2012-11-23,15:26,48802.2,5.5239,S0,48.8022
Репо,3,2012-11-23,11:34,148505.9,5.5795,S0,148.5059
Репо,1,2012-11-26,15:25,230651.5,5.5071,S0,230.6515
Репо,1,2012-11-26,11:35,186585.9,5.5703,S0,186.58589999999998
Репо,1,2012-11-27,15:45,189527.5,5.5184,S0,189.5275
Репо,1,2012-11-27,11:35,194007.3,5.5834,S0,194.0073
Репо,7,2012-11-27,13:44,1199245.7,5.5315,S1,1199.2457
Репо,1,2012-11-28,12:11,260854.5,5.5508,S0,260.8545
Репо,1,2012-11-28,15:37,192761.4,5.5123,S0,192.76139999999998
Репо,1,2012-11-29,11:44,254270.3,5.5435,S0,254.2703
Репо,1,2012-11-29,15:29,268656.7,5.5071,S0,268.6567
Репо,3,2012-11-30,11:41,192796.6,5.544,S0,192.7966
Репо,3,2012-11-30,15:34,320408.3,5.5114,S0,320.4083
Репо,1,2012-12-03,11:49,235487.3,5.5518,S0,235.48729999999998
Репо,1,2012-12-03,15:40,192306.5,5.5107,S0,192.3065
Репо,1,2012-12-04,11:53,390995.8,5.6079,S0,390.9958
Репо,7,2012-12-04,13:53,1087274.4,5.5656,S1,1087.2744
Репо,1,2012-12-04,15:37,17593.8,6.4512,S0,17.593799999999998
Репо,1,2012-12-05,11:46,160063.9,5.7049,S0,160.0639
Репо,1,2012-12-05,15:51,201386.1,5.5165,S0,201.3861
Репо,1,2012-12-06,11:46,224709.6,5.6438,S0,224.7096
Репо,1,2012-12-06,15:31,63149.1,5.5204,S0,63.1491
Репо,3,2012-12-07,11:37,194399.4,5.6083,S0,194.39939999999999
Репо,3,2012-12-07,15:39,15987.4,5.5309,S0,15.9874
Репо,1,2012-12-10,15:30,99767.6,5.5234,S0,99.7676
Репо,1,2012-12-10,11:41,277428.6,5.5788,S0,277.42859999999996
Репо,1,2012-12-11,11:39,238820.6,5.5945,S0,238.8206
Репо,7,2012-12-11,13:42,1124822.0,5.5363,S1,1124.822
Репо,1,2012-12-11,15:43,157238.8,5.5169,S0,157.2388
Репо,1,2012-12-12,11:40,223986.8,5.5951,S0,223.9868
Репо,1,2012-12-12,15:29,324821.3,5.5107,S0,324.8213
Репо,1,2012-12-13,12:20,277342.3,5.5713,S0,277.34229999999997
Репо,1,2012-12-13,15:49,173559.9,5.5077,S0,173.5599
Репо,3,2012-12-14,11:45,310833.0,5.5574,S0,310.833
Репо,3,2012-12-14,15:33,210577.7,5.5036,S0,210.57770000000002
Репо,1,2012-12-17,11:53,299040.7,5.5603,S0,299.0407
Репо,91,2012-12-17,13:26,40582.3,7.0979,S2,40.582300000000004
Репо,1,2012-12-17,15:33,289836.1,5.5098,S0,289.8361
Репо,1,2012-12-18,12:30,298930.2,5.5653,S0,298.9302
Репо,7,2012-12-18,13:42,1198662.8,5.529,S1,1198.6628
Репо,1,2012-12-18,15:59,394871.3,5.5137,S0,394.87129999999996
Репо,1,2012-12-19,11:40,265433.7,5.5617,S0,265.4337
Репо,1,2012-12-19,15:35,277607.2,5.5069,S0,277.60720000000003
Репо,1,2012-12-20,11:49,317043.4,5.5538,S0,317.0434
Репо,1,2012-12-20,15:42,269679.2,5.5127,S0,269.67920000000004
Репо,3,2012-12-21,11:55,331615.9,5.5477,S0,331.6159
Репо,3,2012-12-21,15:36,271450.6,5.5063,S0,271.45059999999995
Репо,1,2012-12-24,11:44,303242.2,5.5452,S0,303.2422
Репо,1,2012-12-24,15:33,265421.3,5.5047,S0,265.4213
Репо,1,2012-12-25,11:47,304249.1,5.5563,S0,304.2491
Репо,14,2012-12-25,13:46,845931.9,5.5379,S1,845.9319
Репо,1,2012-12-25,15:54,275677.9,5.5067,S0,275.6779
Репо,1,2012-12-26,15:30,549552.1,5.5066,S0,549.5521
Репо,1,2012-12-26,11:36,301938.7,5.5395,S0,301.93870000000004
Репо,1,2012-12-27,11:38,245204.4,5.5316,S0,245.2044
Репо,1,2012-12-27,15:37,555344.9,5.5053,S0,555.3449
Репо,12,2012-12-28,12:04,179197.7,5.5405,S0,179.1977
Репо,12,2012-12-28,15:41,597683.3,5.5073,S0,597.6833
Репо,1,2013-01-08,11:45,159508.2,5.5093,S0,159.50820000000002
Репо,1,2013-01-08,15:33,34268.5,5.5009,S0,34.2685
Репо,1,2013-01-09,15:40,1984.7,6.4938,S0,1.9847000000000001
Репо,1,2013-01-09,13:37,75724.6,5.855,S0,75.72460000000001
Репо,7,2013-01-09,11:42,1222136.6,5.5341,S0,1222.1366
Репо,1,2013-01-10,11:38,13912.0,6.0517,S0,13.912
Репо,1,2013-01-10,15:51,198.9,6.1694,S0,0.1989
Репо,3,2013-01-11,11:33,9969.6,5.8904,S0,9.9696
Репо,1,2013-01-14,11:31,8998.9,5.7275,S0,8.998899999999999
Репо,91,2013-01-14,13:55,10000.2,7.0,S2,10.000200000000001
Репо,1,2013-01-15,11:39,8166.9,5.627,S0,8.1669
Репо,7,2013-01-15,13:36,953651.8,5.5304,S1,953.6518000000001
Репо,1,2013-01-15,15:36,125.0,5.6497,S0,0.125
Репо,1,2013-01-16,11:28,7671.6,5.5775,S0,7.671600000000001
Репо,1,2013-01-16,15:32,10740.4,5.608,S0,10.7404
Репо,1,2013-01-17,11:37,9893.6,5.7307,S0,9.893600000000001
Репо,1,2013-01-17,15:35,170.0,6.2251,S0,0.17
Репо,3,2013-01-18,11:37,57662.1,5.6054,S0,57.662099999999995
Репо,3,2013-01-18,15:30,178.1,5.7788,S0,0.17809999999999998
Репо,1,2013-01-21,11:29,214253.1,5.5208,S0,214.25310000000002
Репо,1,2013-01-21,15:38,3089.8,5.5716,S0,3.0898000000000003
Репо,1,2013-01-22,15:45,737.7,5.6575,S0,0.7377
Репо,7,2013-01-22,13:41,1295416.5,5.5272,S1,1295.4165
Репо,1,2013-01-22,11:41,198865.6,5.5445,S0,198.8656
Репо,1,2013-01-23,15:29,495.6,6.4633,S0,0.49560000000000004
Репо,1,2013-01-23,11:34,9934.6,5.7394,S0,9.9346
Репо,1,2013-01-24,11:32,5434.7,5.7291,S0,5.434699999999999
Репо,1,2013-01-24,15:31,1970.4,5.6279,S0,1.9704000000000002
Репо,3,2013-01-25,11:29,195859.8,5.515,S0,195.85979999999998
Репо,3,2013-01-25,15:33,13537.3,5.8129,S0,13.5373
Репо,1,2013-01-28,11:31,126850.5,5.6588,S0,126.8505
Репо,1,2013-01-28,15:30,3128.2,6.4054,S0,3.1281999999999996
Репо,350,2013-01-28,18:04,0.0,,S2,0.0
Репо,1,2013-01-29,11:34,124911.8,5.6763,S0,124.9118
Репо,7,2013-01-29,13:40,1197342.1,5.5317,S1,1197.3421
Репо,1,2013-01-29,15:36,2000.0,6.46,S0,2.0
Репо,1,2013-01-30,11:37,195651.5,5.587,S0,195.6515
Репо,1,2013-01-30,15:32,3315.1,5.9719,S0,3.3150999999999997
Репо,1,2013-01-31,11:36,68607.0,5.7924,S0,68.607
Репо,1,2013-01-31,15:40,3313.0,6.3414,S0,3.313
Репо,3,2013-02-01,11:44,6461.6,6.1572,S0,6.461600000000001
Репо,3,2013-02-01,15:35,8710.5,6.435,S0,8.7105
Репо,1,2013-02-04,15:37,1715.2,6.4335,S0,1.7152
Репо,1,2013-02-04,11:35,9684.3,5.9857,S0,9.684299999999999
Репо,1,2013-02-05,15:45,362.0,6.4219,S0,0.362
Репо,1,2013-02-05,11:38,9848.1,6.0454,S0,9.8481
Репо,7,2013-02-05,13:40,696708.0,5.6066,S1,696.708
Репо,1,2013-02-06,11:43,9936.5,5.985,S0,9.9365
Репо,1,2013-02-06,15:32,43.6,5.8185,S0,0.0436
Репо,1,2013-02-07,11:37,9976.5,6.003,S0,9.9765
Репо,3,2013-02-08,11:27,6484.0,5.817,S0,6.484
Репо,3,2013-02-08,16:22,0.0,0.0,S0,0.0
Репо,1,2013-02-11,15:37,335.6,5.6523,S0,0.3356
Репо,1,2013-02-11,11:31,35674.3,5.5442,S0,35.6743
Репо,1,2013-02-12,11:32,53384.0,5.5381,S0,53.384
Репо,7,2013-02-12,13:41,848385.8,5.5555,S1,848.3858
Репо,1,2013-02-12,15:35,5875.6,5.5107,S0,5.8756
Репо,1,2013-02-13,11:36,9707.5,5.8977,S0,9.7075
Репо,1,2013-02-13,15:43,6382.8,6.4888,S0,6.3828000000000005
Репо,1,2013-02-14,15:42,2883.8,5.716,S0,2.8838000000000004
Репо,1,2013-02-14,11:40,37034.8,5.649,S0,37.034800000000004
Репо,3,2013-02-15,15:27,732.2,5.765,S0,0.7322000000000001
Репо,3,2013-02-15,11:42,99158.6,5.6175,S0,99.1586
Репо,1,2013-02-18,11:35,148442.6,5.6058,S0,148.4426
Репо,91,2013-02-18,13:43,10373.3,7.0036,S2,10.373299999999999
Репо,1,2013-02-18,15:30,960.0,6.0631,S0,0.96
Репо,1,2013-02-19,15:43,4628.3,5.8414,S0,4.6283
Репо,1,2013-02-19,11:34,153499.5,5.6264,S0,153.4995
Репо,7,2013-02-19,13:40,1179588.2,5.5342,S1,1179.5882
Репо,1,2013-02-20,11:36,59590.8,5.7149,S0,59.5908
Репо,1,2013-02-20,15:49,5784.1,6.4872,S0,5.7841000000000005
Репо,1,2013-02-21,11:32,9913.3,6.0746,S0,9.9133
Репо,1,2013-02-21,15:36,486.9,6.5006,S0,0.4869
Репо,3,2013-02-22,11:33,67318.7,5.9327,S0,67.31869999999999
Репо,3,2013-02-22,15:26,7244.3,6.3698,S0,7.2443
Репо,1,2013-02-25,11:42,249096.4,5.6588,S0,249.0964
Репо,1,2013-02-25,15:32,856.6,6.0429,S0,0.8566
Репо,1,2013-02-26,11:37,178698.5,5.7086,S0,178.6985
Репо,7,2013-02-26,14:04,1192059.5,5.5359,S1,1192.0595
Репо,1,2013-02-26,15:37,1246.4,5.9511,S0,1.2464000000000002
Репо,1,2013-02-27,15:31,1756.9,5.8918,S0,1.7569000000000001
Репо,1,2013-02-27,11:38,138211.7,5.6741,S0,138.2117
Репо,1,2013-02-28,11:32,210665.8,5.5876,S0,210.6658
Репо,1,2013-02-28,15:36,8225.2,5.8083,S0,8.225200000000001
Репо,3,2013-03-01,11:36,159782.5,5.6402,S0,159.7825
Репо,3,2013-03-01,15:40,135.9,6.0619,S0,0.1359
Репо,1,2013-03-04,11:32,85591.9,5.7301,S0,85.5919
Репо,1,2013-03-04,15:53,4394.4,6.0087,S0,4.394399999999999
Репо,1,2013-03-05,11:35,39765.8,5.8832,S0,39.765800000000006
Репо,7,2013-03-05,13:41,1134143.9,5.5396,S1,1134.1438999999998
Репо,1,2013-03-05,15:30,476.8,6.403,S0,0.4768
Репо,1,2013-03-06,11:32,113336.2,5.6977,S0,113.33619999999999
Репо,1,2013-03-06,16:26,3679.9,5.8542,S0,3.6799
Репо,4,2013-03-07,11:33,138470.4,5.8346,S0,138.47039999999998
Репо,4,2013-03-07,15:33,2519.0,6.4168,S0,2.519
Репо,1,2013-03-11,11:37,244206.0,5.6195,S0,244.206
Репо,1,2013-03-11,15:38,5309.8,5.6278,S0,5.3098
Репо,1,2013-03-12,11:37,168053.5,5.6786,S0,168.0535
Репо,7,2013-03-12,13:36,1154756.6,5.5389,S1,1154.7566000000002
Репо,1,2013-03-12,15:35,1796.0,5.9102,S0,1.796
Репо,1,2013-03-13,11:32,69941.6,5.7459,S0,69.94160000000001
Репо,1,2013-03-13,15:32,101.4,6.3281,S0,0.1014
Репо,1,2013-03-14,11:34,99189.8,5.6208,S0,99.1898
Репо,1,2013-03-14,15:39,804.8,5.8323,S0,0.8048
Репо,3,2013-03-15,11:31,119784.2,5.6449,S0,119.7842
Репо,3,2013-03-15,15:26,110.6,6.0555,S0,0.11059999999999999
Репо,1,2013-03-18,12:14,79569.7,5.722,S0,79.5697
Репо,91,2013-03-18,13:31,36000.9,7.0722,S2,36.0009
Репо,1,2013-03-18,15:34,756.3,6.2774,S0,0.7563
Репо,1,2013-03-19,11:33,79526.7,5.7699,S0,79.52669999999999
Репо,7,2013-03-19,13:37,1341638.5,5.5352,S1,1341.6385
Репо,1,2013-03-19,15:31,888.5,6.2768,S0,0.8885
Репо,1,2013-03-20,15:32,834.3,6.4841,S0,0.8342999999999999
Репо,1,2013-03-20,11:32,9781.6,6.2023,S0,9.781600000000001
Репо,1,2013-03-21,15:44,5411.1,6.4203,S0,5.4111
Репо,1,2013-03-21,11:30,4743.7,6.1915,S0,4.7437
Репо,3,2013-03-22,11:29,9179.1,6.2431,S0,9.1791
Репо,3,2013-03-22,15:29,2174.3,6.4334,S0,2.1743
Репо,1,2013-03-25,11:27,194203.5,5.6251,S0,194.2035
Репо,1,2013-03-25,15:28,15030.2,5.8232,S0,15.0302
Репо,1,2013-03-26,11:33,68826.2,5.8569,S0,68.8262
Репо,7,2013-03-26,13:36,1275154.7,5.5331,S1,1275.1547
Репо,1,2013-03-26,15:40,3579.6,6.4784,S0,3.5796
Репо,1,2013-03-27,11:30,178426.9,5.6876,S0,178.4269
Репо,1,2013-03-27,15:23,906.7,5.9807,S0,0.9067000000000001
Репо,1,2013-03-28,11:37,405340.6,5.5388,S0,405.3406
Репо,1,2013-03-28,15:27,3668.8,5.8306,S0,3.6688
Репо,3,2013-03-29,11:29,175625.2,5.6878,S0,175.6252
Репо,3,2013-03-29,15:29,11475.7,5.7242,S0,11.475700000000002
Репо,1,2013-04-01,11:32,198824.8,5.6407,S0,198.82479999999998
Репо,1,2013-04-01,15:27,1142.6,6.0516,S0,1.1425999999999998
Репо,1,2013-04-02,11:30,111107.2,5.715,S0,111.10719999999999
Репо,7,2013-04-02,13:58,1013836.3,5.5396,S1,1013.8363
Репо,1,2013-04-02,15:34,15930.5,5.6905,S0,15.9305
Репо,1,2013-04-03,11:34,288832.9,5.5643,S0,288.8329
Репо,1,2013-04-03,15:25,636.7,5.9721,S0,0.6367
Репо,1,2013-04-04,11:44,164606.8,5.6148,S0,164.6068
Репо,1,2013-04-04,15:28,1357.4,5.6641,S0,1.3574000000000002
Репо,3,2013-04-05,11:32,84789.3,5.5954,S0,84.7893
Репо,3,2013-04-05,15:26,7271.7,5.5215,S0,7.2717
Репо,1,2013-04-08,11:28,98089.9,5.5731,S0,98.0899
Репо,1,2013-04-08,15:30,50457.1,5.5335,S0,50.4571
Репо,1,2013-04-09,15:30,251.2,6.0273,S0,0.2512
Репо,1,2013-04-09,11:30,249676.9,5.559,S0,249.6769
Репо,7,2013-04-09,13:34,1204753.6,5.5301,S1,1204.7536
Репо,1,2013-04-10,11:35,148196.2,5.6247,S0,148.1962
Репо,1,2013-04-10,15:29,671.4,5.9056,S0,0.6714
Репо,1,2013-04-11,11:32,208969.4,5.5688,S0,208.9694
Репо,1,2013-04-11,15:30,951.7,5.8555,S0,0.9517
Репо,3,2013-04-12,11:53,197858.9,5.556,S0,197.8589
Репо,3,2013-04-12,15:35,1787.1,5.8552,S0,1.7871
Репо,1,2013-04-15,12:15,216051.0,5.5411,S0,216.051
Репо,91,2013-04-15,13:27,10099.1,6.75,S2,10.0991
Репо,1,2013-04-15,15:25,10847.1,5.5625,S0,10.847100000000001
Репо,1,2013-04-16,15:31,48957.3,5.5342,S0,48.957300000000004
Репо,7,2013-04-16,13:33,1401218.9,5.5253,S1,1401.2188999999998
Репо,1,2013-04-16,11:28,299387.0,5.5268,S0,299.387
Репо,1,2013-04-17,11:28,105093.5,5.7048,S0,105.0935
Репо,1,2013-04-17,15:31,4801.9,5.9467,S0,4.8019
Репо,1,2013-04-18,11:34,179798.2,5.6607,S0,179.7982
Репо,1,2013-04-18,15:32,349.7,6.0808,S0,0.3497
Репо,3,2013-04-19,11:31,253845.6,5.6076,S0,253.84560000000002
Репо,3,2013-04-19,15:29,5447.3,5.6948,S0,5.4473
Репо,1,2013-04-22,11:57,339687.8,5.5622,S0,339.6878
Репо,1,2013-04-22,15:43,256.4,6.0987,S0,0.25639999999999996
Репо,1,2013-04-23,11:39,348215.7,5.5623,S0,348.2157
Репо,6,2013-04-23,13:33,1651124.8,5.5238,S1,1651.1248
Репо,1,2013-04-23,15:29,1774.5,5.9575,S0,1.7745
Репо,1,2013-04-24,11:33,169000.2,5.6585,S0,169.0002
Репо,1,2013-04-24,15:35,25890.4,5.6667,S0,25.890400000000003
Репо,1,2013-04-25,11:33,276840.7,5.5766,S0,276.8407
Репо,1,2013-04-25,15:34,132410.6,5.5394,S0,132.41060000000002
Репо,3,2013-04-26,15:31,20847.8,5.5586,S0,20.8478
Репо,3,2013-04-26,11:33,387637.5,5.5423,S0,387.6375
Репо,1,2013-04-29,11:35,280172.8,5.5443,S0,280.1728
Репо,8,2013-04-29,13:35,1464589.5,5.5256,S1,1464.5895
Репо,1,2013-04-29,15:33,72244.8,5.5127,S0,72.2448
Репо,6,2013-04-30,11:35,210430.0,5.5572,S0,210.43
Репо,6,2013-04-30,15:34,111921.7,5.5484,S0,111.9217
Репо,1,2013-05-06,11:37,476700.3,5.5317,S0,476.70029999999997
Репо,1,2013-05-06,16:06,13299.7,5.6747,S0,13.299700000000001
Репо,1,2013-05-07,15:31,5005.6,5.5643,S0,5.0056
Репо,1,2013-05-07,11:32,265441.8,5.6029,S0,265.4418
Репо,7,2013-05-07,13:51,1331516.9,5.526,S1,1331.5168999999999
Репо,5,2013-05-08,15:27,81010.1,5.527,S0,81.01010000000001
Репо,5,2013-05-08,11:33,167055.2,5.5656,S0,167.0552
Репо,1,2013-05-13,15:29,270869.5,5.5043,S0,270.8695
Репо,1,2013-05-13,11:31,218082.3,5.5466,S0,218.08229999999998
Репо,7,2013-05-14,13:32,1538171.7,5.5225,S1,1538.1716999999999
Репо,1,2013-05-14,11:34,244764.0,5.533,S0,244.764
Репо,1,2013-05-14,15:24,315236.0,5.5051,S0,315.236
Репо,1,2013-05-15,11:30,253202.2,5.5482,S0,253.2022
Репо,1,2013-05-15,15:28,117125.5,5.5085,S0,117.1255
Репо,1,2013-05-16,11:28,226463.2,5.5408,S0,226.4632
Репо,1,2013-05-16,15:29,142169.9,5.5074,S0,142.16989999999998
Репо,3,2013-05-17,11:36,264194.2,5.5391,S0,264.1942
Репо,3,2013-05-17,16:09,105805.8,5.5054,S0,105.8058
Репо,1,2013-05-20,11:34,273356.9,5.5562,S0,273.3569
Репо,91,2013-05-20,13:38,10481.9,6.5024,S2,10.4819
Репо,1,2013-05-20,15:40,36673.0,5.5895,S0,36.673
Репо,1,2013-05-21,11:30,314467.5,5.5468,S0,314.4675
Репо,7,2013-05-21,13:51,1640933.8,5.5207,S1,1640.9338
Репо,1,2013-05-21,16:10,5532.5,5.6726,S0,5.5325
Репо,1,2013-05-22,11:39,270965.0,5.5536,S0,270.965
Репо,1,2013-05-22,15:27,0.0,0.0,S0,0.0
Репо,1,2013-05-23,11:34,262691.8,5.5591,S0,262.6918
Репо,3,2013-05-24,16:13,97631.6,5.5085,S0,97.6316
Репо,3,2013-05-24,11:37,252368.4,5.5464,S0,252.3684
Репо,1,2013-05-27,11:40,271159.6,5.5436,S0,271.15959999999995
Репо,1,2013-05-27,15:59,138840.4,5.5097,S0,138.8404
Репо,1,2013-05-28,11:42,277948.1,5.5341,S0,277.94809999999995
Репо,7,2013-05-28,13:39,1501122.9,5.5208,S1,1501.1228999999998
Репо,1,2013-05-28,15:41,190304.5,5.5043,S0,190.3045
Репо,1,2013-05-29,11:32,325026.5,5.5332,S0,325.0265
Репо,1,2013-05-29,15:30,173194.6,5.5083,S0,173.1946
Репо,1,2013-05-30,11:35,350876.2,5.5282,S0,350.87620000000004
Репо,1,2013-05-30,15:38,159123.8,5.5064,S0,159.1238
Репо,3,2013-05-31,11:38,470000.0,5.5258,S0,470.0
Репо,1,2013-06-03,11:34,375918.9,5.5403,S0,375.9189
Репо,1,2013-06-03,15:38,54081.1,5.5184,S0,54.0811
Репо,1,2013-06-04,11:35,370000.0,5.554,S0,370.0
Репо,8,2013-06-04,13:30,1431745.8,5.5284,S1,1431.7458000000001
Репо,1,2013-06-04,16:30,2507.4,6.5022,S0,2.5074
Репо,1,2013-06-05,15:46,44.9,6.5,S0,0.044899999999999995
Репо,1,2013-06-05,11:40,320000.0,5.5545,S0,320.0
Репо,1,2013-06-06,15:30,671.5,6.5,S0,0.6715
Репо,1,2013-06-06,11:37,230000.0,5.5937,S0,230.0
Репо,3,2013-06-07,11:32,130000.0,5.6601,S0,130.0
Репо,3,2013-06-07,15:33,9.2,6.5,S0,0.0092
Репо,1,2013-06-10,11:32,180993.3,5.5951,S0,180.99329999999998
Репо,1,2013-06-10,15:30,74204.0,5.5084,S0,74.204
Репо,2,2013-06-11,11:31,233403.9,5.5628,S0,233.4039
Репо,6,2013-06-11,13:29,1539432.1,5.5252,S2,1539.4321
Репо,2,2013-06-11,15:28,106596.1,5.5109,S0,106.5961
Репо,1,2013-06-13,11:39,218478.7,5.5839,S0,218.4787
Репо,1,2013-06-13,15:33,1521.3,5.7428,S0,1.5212999999999999
Репо,3,2013-06-14,11:28,225236.7,5.5706,S0,225.2367
Репо,3,2013-06-14,15:32,34763.3,5.6126,S0,34.7633
Репо,1,2013-06-17,11:34,250535.4,5.5604,S0,250.53539999999998
Репо,91,2013-06-17,13:29,36400.8,6.5427,S2,36.400800000000004
Репо,1,2013-06-17,15:27,49464.6,5.5425,S0,49.4646
Репо,1,2013-06-18,11:32,245346.9,5.552,S0,245.3469
Репо,7,2013-06-18,13:29,1675094.4,5.5221,S1,1675.0944
Репо,1,2013-06-18,15:45,124653.1,5.515,S0,124.65310000000001
Репо,1,2013-06-19,16:16,0.0,0.0,S0,0.0
Репо,1,2013-06-19,11:34,200000.0,5.5991,S0,200.0
Репо,1,2013-06-20,11:32,290000.0,5.579,S0,290.0
Репо,3,2013-06-21,11:30,260000.0,5.6052,S0,260.0
Репо,1,2013-06-24,11:34,280000.0,5.6151,S0,280.0
Репо,1,2013-06-24,15:35,529.8,6.5,S0,0.5297999999999999
Репо,1,2013-06-25,11:39,440997.9,5.5715,S0,440.9979
Репо,7,2013-06-25,13:28,1536713.6,5.5259,S1,1536.7136
Репо,1,2013-06-25,15:32,27157.0,5.6284,S0,27.157
Репо,1,2013-06-26,11:36,600000.0,5.5434,S0,600.0
Репо,1,2013-06-27,11:34,600000.0,5.543,S0,600.0
Репо,3,2013-06-28,11:35,349207.9,5.5722,S0,349.2079
Репо,3,2013-06-28,15:35,66811.0,5.5245,S0,66.811
Репо,1,2013-07-01,11:33,430000.0,5.5655,S0,430.0
Репо,1,2013-07-02,11:59,390000.0,5.5795,S0,390.0
Репо,7,2013-07-02,13:32,1651979.7,5.5237,S1,1651.9796999999999
Репо,1,2013-07-03,11:35,210000.0,5.6071,S0,210.0
Репо,1,2013-07-04,11:37,190000.0,5.6273,S0,190.0
Репо,3,2013-07-05,11:37,150000.0,5.6595,S0,150.0
Репо,1,2013-07-08,11:31,130000.0,5.6702,S0,130.0
Репо,7,2013-07-09,13:37,1681318.0,5.5227,S1,1681.318
Репо,1,2013-07-09,11:31,100000.0,5.7188,S0,100.0
Репо,1,2013-07-10,11:36,146927.7,5.6493,S0,146.92770000000002
Репо,1,2013-07-11,11:29,221445.5,5.5942,S0,221.4455
Репо,3,2013-07-12,11:33,330000.0,5.5707,S0,330.0
Репо,1,2013-07-15,11:31,390000.0,5.5603,S0,390.0
Репо,7,2013-07-16,13:41,1855295.3,5.5213,S1,1855.2953
Репо,1,2013-07-16,11:28,430000.0,5.5552,S0,430.0
Репо,1,2013-07-17,11:38,200000.0,5.6084,S0,200.0
Репо,1,2013-07-18,11:43,210000.0,5.6108,S0,210.0
Репо,3,2013-07-19,11:31,200000.0,5.6262,S0,200.0
Репо,1,2013-07-22,11:27,333873.9,5.5661,S0,333.87390000000005
Репо,1,2013-07-23,11:30,358850.0,5.5551,S0,358.85
Репо,7,2013-07-23,13:29,1987891.8,5.5194,S1,1987.8918
Репо,1,2013-07-24,11:28,223745.7,5.6057,S0,223.7457
Репо,1,2013-07-25,11:29,285655.2,5.5624,S0,285.65520000000004
Репо,3,2013-07-26,11:34,316989.8,5.5595,S0,316.9898
Репо,1,2013-07-29,11:32,356442.4,5.5536,S0,356.4424
Репо,1,2013-07-30,11:32,270000.0,5.5958,S0,270.0
Репо,7,2013-07-30,13:25,1694233.2,5.5265,S1,1694.2332
Репо,1,2013-07-31,11:33,244065.4,5.5742,S0,244.06539999999998
Репо,1,2013-08-01,11:37,255132.8,5.5958,S0,255.13279999999997
Репо,3,2013-08-02,11:41,240000.0,5.6011,S0,240.0
Репо,1,2013-08-05,11:31,160000.0,5.6623,S0,160.0
Репо,7,2013-08-06,13:32,1642730.5,5.5378,S1,1642.7305
Репо,1,2013-08-06,11:33,110000.0,5.7704,S0,110.0
Репо,1,2013-08-07,11:34,180000.0,5.6918,S0,180.0
Репо,1,2013-08-08,11:32,130000.0,5.7492,S0,130.0
Репо,3,2013-08-09,11:32,90000.0,5.7954,S0,90.0
Репо,1,2013-08-12,11:39,153016.2,5.6602,S0,153.0162
Репо,1,2013-08-13,11:51,110000.0,5.7736,S0,110.0
Репо,7,2013-08-13,13:38,1763452.1,5.5283,S1,1763.4521000000002
Репо,1,2013-08-14,11:32,10000.0,6.4118,S0,10.0
Репо,1,2013-08-15,11:47,90278.8,5.9433,S0,90.2788
Репо,3,2013-08-16,11:35,170134.0,5.6981,S0,170.134
Репо,1,2013-08-19,11:33,170000.0,5.6709,S0,170.0
Репо,91,2013-08-19,14:27,0.0,0.0,S2,0.0
Репо,7,2013-08-20,13:34,1957460.8,5.5243,S1,1957.4608
Репо,1,2013-08-20,11:33,236448.8,5.5989,S0,236.44879999999998
Репо,1,2013-08-21,11:33,169178.6,5.6255,S0,169.17860000000002
Репо,1,2013-08-22,11:43,178739.7,5.5994,S0,178.7397
Репо,3,2013-08-23,11:37,153091.3,5.5744,S0,153.0913
Репо,1,2013-08-26,11:37,202865.6,5.5573,S0,202.8656
Репо,1,2013-08-27,11:33,278835.6,5.5519,S0,278.8356
Репо,7,2013-08-27,13:34,1933796.7,5.5239,S1,1933.7966999999999
Репо,1,2013-08-28,11:33,307949.4,5.5428,S0,307.9494
Репо,1,2013-08-29,11:33,336887.8,5.5471,S0,336.88779999999997
Репо,3,2013-08-30,11:35,271644.0,5.56,S0,271.644
Репо,1,2013-09-02,11:28,180000.0,5.6597,S0,180.0
Репо,1,2013-09-03,11:48,188562.0,5.603,S0,188.562
Репо,7,2013-09-03,13:41,1593179.8,5.5246,S1,1593.1798000000001
Репо,1,2013-09-04,11:28,304430.3,5.5351,S0,304.4303
